id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	dog	cat	q40_12	q34#11	q34#12	q34#13	q34#14	q34#15	q34#16	q34#17	q34#18	q34#19	q34#20	q34#21	q34#22	q34#23	q34#24	q34#25	q34#26	q34#27	q34#28	q34#29
172	71	3	13	3	1	2	1	2	6	2	2	9	2	30	1	3	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
173	32	3	16	5	1	2	1	1	4	2	2	2	1	16	1	3	0	0	6	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1
174	62	3	14	4	1	2	1	2	6	4	1	8	2	30	1	2	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	81	1	15	7	1	1	2	2	4	2	1	6	2	31	1	3	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
176	81	4	13	3	1	2	1	2	3	2	3	2	2	20	1	8	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	42	4	15	2	1	2	3	2	5	1	4	2	1	15	1	4	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
178	81	4	19	5	1	1	3	2	5	2	3	9	2	31	1	2	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
179	41	3	15	5	1	1	2	1	4	2	3	2	2	15	1	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	81	5	14	4	1	2	2	2	6	2	1	2	2	19	1	3	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
181	62	1	13	4	1	2	1	2	4	1	3	2	2	20	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
182	31	5	13	4	1	2	2	1	6	2	2	2	1	19	1	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
183	52	2	16	4	1	2	1	2	3	2	3	6	2	21	1	3	0	0	6	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
184	11	6	14	4	1	1	1	2	2	1	3	1	2	 	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	62	5	14	4	1	2	2	2	4	2	3	2	2	19	1	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
186	32	5	14	3	1	2	2	1	4	2	4	4	1	14	1	6	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
187	21	3	13	4	1	2	1	1	5	2	4	4	1	13	1	8	0	0	5	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0
188	71	2	14	6	1	1	2	2	4	2	1	6	1	22	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
189	21	2	13	2	1	1	1	1	6	2	4	2	1	14	1	8	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0
190	71	5	14	5	1	2	1	2	6	4	2	2	2	 	1	4	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
191	52	1	15	4	1	1	1	2	4	2	3	2	2	19	1	3	1	0	6	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
192	51	2	12	4	3	1	2	1	2	1	2	2	1	14	1	5	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	11	6	12	5	1	1	2	2	6	1	4	2	1	14	1	8	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
194	52	4	13	4	1	2	1	1	4	2	2	2	1	14	1	7	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
195	62	1	18	4	1	2	1	2	1	1	1	1	2	 	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	81	1	15	5	1	2	1	1	3	2	2	2	1	18	1	5	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
197	81	1	14	5	1	2	1	2	4	2	4	2	2	17	1	6	0	0	6	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
198	81	2	13	4	1	2	2	1	2	1	4	1	1	 	1	2	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
199	11	6	16	7	1	1	1	1	6	2	3	2	1	16	1	3	0	0	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
200	21	4	14	3	1	2	1	2	4	2	3	2	1	15	1	3	0	0	6	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
201	11	6	14	2	1	2	1	2	2	1	3	6	2	 	1	6	0	0	6	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
202	42	3	20	2	1	1	3	2	5	4	3	2	1	21	1	8	0	0	6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
203	72	1	16	3	1	2	1	2	2	2	2	6	1	21	1	8	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
204	71	3	12	4	1	2	1	1	3	1	4	1	2	12	1	6	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	62	5	16	3	1	2	1	1	1	2	2	2	1	19	1	3	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
206	53	1	16	2	2	2	1	2	4	2	4	2	2	17	1	3	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
207	62	5	13	4	1	1	1	2	5	2	4	2	1	15	1	6	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
208	31	1	14	6	1	1	2	2	6	2	2	9	2	27	1	3	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
209	42	3	14	4	1	1	2	1	5	2	4	4	1	14	1	3	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
210	81	5	11	4	1	1	1	2	5	2	2	6	2	29	1	3	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211	51	3	15	4	1	1	1	1	4	2	4	2	1	15	1	2	0	0	6	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
212	72	4	15	3	1	2	1	2	3	3	2	2	2	21	1	6	0	0	6	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
213	52	4	17	1	1	2	3	2	2	1	3	1	2	29	1	8	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
214	11	6	14	2	1	1	1	1	3	2	4	2	1	15	1	2	0	0	6	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
215	52	2	18	3	1	2	1	1	2	1	2	2	2	21	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
216	81	3	16	1	 	2	3	2	5	4	4	2	1	20	1	6	0	0	6	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
217	41	3	14	4	1	2	1	1	4	2	2	2	1	17	1	8	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
218	21	1	14	4	1	2	1	2	4	2	4	2	2	16	1	3	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0
219	62	1	14	4	1	2	2	2	4	2	4	6	1	21	1	6	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	32	1	14	3	1	1	1	2	2	2	1	6	2	22	1	3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	81	4	14	4	1	1	2	1	6	2	4	2	2	17	1	3	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
222	71	5	15	4	1	2	1	2	1	3	3	1	2	 	1	3	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
223	21	1	14	4	1	1	3	1	4	2	4	2	1	15	1	8	0	0	5	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0
224	31	3	12	6	1	2	2	2	6	2	1	9	2	22	1	4	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
225	11	6	13	4	1	1	1	1	3	3	3	4	1	21	1	6	0	1	6	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
226	52	1	14	4	1	2	1	1	2	1	2	2	1	17	1	6	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
227	52	4	14	4	1	1	2	1	3	2	2	4	1	16	1	3	0	0	4	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
228	31	2	14	3	1	2	1	1	4	2	4	4	1	18	1	2	0	0	6	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
229	31	3	14	3	1	1	1	1	5	2	3	2	2	17	2	6	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
230	21	1	14	6	1	2	1	2	5	2	1	2	2	23	1	2	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
231	61	1	15	4	1	2	1	2	5	2	3	2	2	20	1	3	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
232	71	5	17	3	1	1	1	1	6	3	3	2	1	18	1	3	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
233	61	1	14	5	1	1	1	2	1	1	3	1	2	31	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
234	42	3	14	4	1	2	2	2	5	2	3	2	1	17	1	3	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
235	81	5	12	3	1	1	2	1	4	2	3	2	1	12	1	6	1	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
236	51	5	14	3	1	1	1	1	6	2	3	2	1	17	1	6	0	0	6	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0
237	21	3	12	7	1	2	2	1	6	2	4	2	2	18	1	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	62	4	13	6	1	1	1	1	4	2	2	2	1	14	1	4	1	0	6	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0
239	31	2	11	2	1	2	2	1	5	3	4	2	1	11	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
240	61	4	13	4	1	1	3	1	6	2	1	9	2	20	1	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
241	31	4	17	3	1	1	1	2	3	1	2	6	1	22	1	3	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
242	51	2	13	4	1	2	2	1	6	2	4	5	1	14	1	6	1	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	81	5	15	3	1	1	1	1	5	1	3	2	2	15	1	1	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	71	2	13	3	1	1	2	2	6	2	4	2	2	16	1	8	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
245	72	2	15	4	1	1	1	2	6	2	2	7	2	31	2	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	21	2	14	3	1	1	1	1	2	1	2	2	2	16	1	3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	62	4	14	4	1	2	1	1	5	2	3	2	1	15	1	6	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
248	42	3	12	4	1	1	2	1	5	2	4	2	1	13	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
249	72	3	15	4	1	2	3	1	6	2	1	9	1	19	2	4	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	62	5	12	5	1	2	1	1	1	1	1	1	2	 	1	7	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	72	4	15	5	1	1	1	2	6	2	4	2	1	17	1	6	0	0	6	0	0	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0
252	21	1	15	5	1	1	1	2	4	2	1	6	1	21	1	6	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
253	21	4	13	4	1	2	1	1	4	2	4	2	1	14	1	6	0	0	6	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0
254	62	3	14	6	1	1	1	1	2	1	3	1	2	 	1	6	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	41	3	16	4	1	1	3	2	1	1	2	1	1	 	1	1	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	41	2	15	5	1	2	3	2	3	3	2	6	2	19	1	6	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
257	42	2	16	5	1	2	2	2	5	4	1	9	1	29	1	3	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	11	6	16	4	1	1	2	1	6	2	4	2	1	16	1	6	0	0	6	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
259	62	5	14	1	1	1	1	2	6	2	3	2	2	18	1	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
260	72	4	13	4	1	2	2	1	2	1	2	2	2	22	1	8	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	41	1	13	2	1	2	2	1	6	3	2	2	1	17	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
262	52	4	15	4	3	1	1	2	2	1	3	1	2	 	1	3	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
263	53	1	16	5	1	2	1	1	1	1	1	1	1	 	1	8	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
264	53	2	16	2	1	1	3	2	6	2	3	9	1	19	1	6	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
265	81	4	16	4	1	2	3	1	2	1	3	2	2	 	1	6	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
266	61	3	14	4	1	2	2	1	1	1	2	2	2	18	1	5	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
267	62	5	14	5	 	2	1	2	6	2	3	2	2	16	1	3	0	0	6	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0
268	32	1	31	4	1	2	3	1	1	3	3	1	1	31	1	6	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	11	6	15	4	1	2	1	1	4	2	2	2	1	17	1	3	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	11	6	11	6	1	1	2	2	5	2	1	2	2	20	1	3	1	1	4	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
271	31	4	16	2	1	1	1	2	5	5	4	2	1	16	1	3	0	0	6	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0
272	21	4	14	3	1	1	3	2	4	2	3	6	2	22	1	3	0	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
273	11	6	15	3	1	1	1	1	6	2	3	4	2	18	1	2	0	0	6	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
274	71	3	16	5	1	2	1	2	5	2	3	7	2	31	1	3	0	0	4	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
275	81	5	28	2	1	2	3	1	2	3	4	7	1	 	1	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	21	1	16	3	1	1	1	1	6	2	3	2	1	16	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
277	81	5	16	3	1	2	1	1	5	2	1	2	1	18	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	21	4	15	3	1	2	1	2	6	2	2	2	1	19	1	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	81	5	16	4	1	1	2	1	5	2	2	4	1	19	1	3	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1
280	51	1	15	5	1	2	2	1	5	2	3	2	2	28	1	1	1	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
281	21	1	19	4	2	1	1	1	1	1	1	1	2	 	1	4	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0
282	11	6	14	3	1	2	1	2	6	2	1	9	2	22	1	3	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
283	53	2	13	3	1	2	1	2	6	2	3	2	1	16	1	6	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	71	5	14	4	1	2	1	1	3	2	2	2	1	18	1	3	0	0	6	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
285	42	4	13	4	1	1	2	1	5	2	4	2	2	 	1	7	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
286	11	6	13	5	1	1	3	1	2	1	2	2	2	18	1	4	1	0	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
287	21	2	14	4	1	1	1	2	1	1	1	1	1	 	1	2	0	0	6	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
288	31	1	14	3	1	1	1	1	5	2	3	2	2	16	1	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
289	71	5	16	3	1	2	1	2	5	2	4	2	2	16	1	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
290	11	6	14	4	1	1	1	1	1	1	1	1	2	 	1	5	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
291	42	1	14	4	1	2	2	1	4	2	2	2	1	17	1	8	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
292	62	3	15	4	1	2	3	2	3	1	3	2	2	20	1	3	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
293	53	1	18	3	1	1	1	2	4	2	4	6	2	22	1	3	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
294	41	2	15	3	1	2	1	1	3	4	3	2	1	17	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	62	1	15	4	1	1	2	2	3	2	4	6	2	22	1	3	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
296	31	5	14	4	2	1	2	1	5	2	3	2	1	15	1	3	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
297	11	6	14	2	2	1	1	2	2	2	4	2	2	17	1	6	0	0	6	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
298	81	5	16	6	1	1	2	2	1	1	2	1	2	 	1	1	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
299	51	3	13	3	1	2	2	1	5	2	3	2	1	14	1	8	0	0	6	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
300	21	1	14	4	1	1	2	1	1	1	1	1	1	 	1	8	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
301	52	2	15	4	1	2	3	2	3	2	3	6	2	19	1	3	0	0	6	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
302	61	4	13	6	1	1	1	2	2	1	3	6	2	20	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0
303	41	4	13	4	1	2	1	1	1	1	3	1	1	 	1	2	1	0	5	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0
304	61	2	14	4	1	2	1	1	6	2	4	2	2	15	1	4	0	0	6	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
305	42	3	21	1	1	2	3	2	6	5	3	9	1	21	1	3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	21	3	16	5	1	2	2	1	5	2	2	2	1	19	1	1	0	0	4	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0
307	21	4	14	3	1	1	1	2	3	2	3	6	2	22	1	3	0	0	6	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
308	72	2	14	4	1	1	2	1	6	4	3	2	1	16	1	3	0	0	6	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0
309	11	6	22	1	1	1	3	2	6	4	4	8	1	22	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	21	1	12	5	1	1	2	2	2	1	2	4	2	16	1	6	1	1	3	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0
311	42	4	15	4	1	2	3	1	6	2	1	9	1	23	1	5	1	0	5	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
312	42	5	14	4	1	2	1	2	2	1	4	1	1	 	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
313	52	1	15	4	1	2	2	1	5	2	3	5	1	17	1	7	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	62	5	13	3	1	2	3	1	4	2	4	2	1	14	1	6	0	0	6	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
315	32	5	15	2	1	2	2	2	2	3	2	6	1	 	1	8	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
316	11	6	14	4	1	1	2	2	5	2	1	2	2	21	1	6	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
317	62	3	13	4	1	1	1	1	6	3	2	4	1	17	1	3	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
318	51	4	14	3	1	2	1	1	4	2	2	4	1	16	1	6	0	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
319	42	4	17	3	1	2	3	1	2	1	2	2	1	17	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
320	71	2	12	4	1	2	2	1	5	3	4	6	2	15	1	3	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
321	71	2	17	4	1	2	1	2	6	4	1	2	1	20	1	4	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
322	52	2	14	5	1	2	2	1	1	1	3	1	2	 	1	1	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
323	41	3	14	4	1	1	1	2	5	2	3	2	1	17	1	6	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0
324	71	5	15	4	1	2	1	2	1	1	3	1	1	 	1	2	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0
325	61	4	15	3	1	1	3	2	6	4	4	2	1	17	1	6	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
326	81	2	16	4	1	2	3	2	1	1	1	1	2	 	1	5	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
327	32	2	13	5	1	2	2	1	1	1	1	1	2	 	1	3	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	11	6	18	3	1	1	1	1	6	2	3	2	2	18	1	3	0	0	5	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0
329	42	3	16	3	1	1	1	2	5	3	1	6	1	28	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
330	62	5	12	4	1	2	2	1	1	1	2	1	2	 	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
331	31	5	15	3	1	2	2	2	4	3	3	2	1	17	1	3	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
332	11	6	13	4	1	1	2	1	2	1	3	1	2	 	1	8	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
333	41	3	13	2	1	1	2	1	6	2	3	8	1	14	1	3	0	0	6	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0
334	81	4	15	4	1	2	3	2	5	2	2	2	2	19	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	11	6	13	2	1	2	1	2	3	3	3	2	1	15	1	6	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
336	32	2	15	4	1	1	1	2	5	2	2	2	2	19	1	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
337	51	1	17	2	1	2	1	1	6	2	4	4	1	18	1	6	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
338	71	5	13	4	1	1	2	1	1	1	1	1	2	 	1	4	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
339	71	2	14	4	1	2	2	2	5	2	2	2	2	22	1	3	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
340	62	4	14	3	1	2	1	1	3	2	4	2	1	16	1	6	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
341	11	6	14	4	1	1	1	2	5	2	1	2	2	25	1	3	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
342	11	6	14	3	1	1	1	2	2	1	3	1	2	 	1	5	0	0	6	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0
343	31	3	15	4	1	2	2	2	5	2	4	2	1	19	1	6	0	0	5	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
344	21	1	15	5	1	1	1	2	1	1	3	1	2	 	1	6	1	0	2	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0
345	32	3	13	3	1	1	2	1	6	2	3	2	1	14	1	2	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
346	71	1	15	3	1	1	1	1	4	2	3	9	2	21	1	6	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0
347	61	3	14	5	1	1	1	1	1	1	2	1	2	31	1	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	71	4	13	4	1	2	2	2	5	2	2	2	2	24	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
